,length,motif length,backend,time in s,setup in s,discovery in s,memory in MB,extent,lower_bound,motiflet,elbows,dataset,memory,version,extent @k,extent @k-lower_bound
451,180000,4096,SCAMPI (4 GB),234.7920057774,50.462758524,169.293849922,4891.2109375,"[1409.4634657919, 1409.4634657919, 1409.4634657919, 2421.5213816711, 3630.7327693728, 4837.2153642059, 6334.3524063852, 6334.3524063852, 7747.3060668887, 7747.3060668887]",9.057697107,"[None, None, [59433, 80097], [18180, 141585, 22894], [9669, 26599, 66111, 114394], [9669, 26599, 66111, 114394, 157604], [133167, 26338, 4776, 77196, 157336, 79294], [133167, 26338, 4776, 77196, 157336, 79294, 172761], [133167, 26338, 4776, 77196, 157336, 79294, 172761, 84971], [133167, 26338, 4776, 77196, 157336, 79294, 172761, 84971, 57787]]",[7],EOG_one_hour_50_Hz,4 GB,SCAMPI (4 GB),88.01878246652075,78.96108535952075
452,440001,512,SCAMPI (4 GB),118.9376893044,33.88898857,76.897099524,4563.69921875,"[4e-10, 4e-10, 4e-10, 0.18025940940000001, 0.2846429831, 0.48175502330000003, 0.6180962833, 0.7981133618, 0.9476154215, 0.9798905242]",0.6872441914,"[None, None, [3257, 46009], [148973, 346305, 347411], [184647, 208924, 261122, 364190], [345563, 182103, 344838, 272162, 184297], [261122, 208924, 184647, 186736, 364190, 263543], [200011, 262883, 177701, 193467, 208611, 181765, 179925], [199976, 241679, 177666, 193432, 208576, 157662, 181730, 179890], [200002, 262874, 177692, 193458, 208602, 157688, 181756, 179916, 99232]]",[2],Challenge2009TestSetA_101a,4 GB,SCAMPI (4 GB),0.9898941984878991,0.302650007087899
453,440001,1024,SCAMPI (4 GB),144.6957542896,32.455197919,99.769075727,4563.69921875,"[2.6057079368, 2.6057079368, 2.6057079368, 5.9556068911, 9.414848733, 11.1502696181, 18.804072187, 21.6528774069, 24.461764038, 34.0627199922]",2.1093135863,"[None, None, [353592, 354430], [421334, 435783, 436629], [437471, 354409, 358038, 353570], [354843, 418036, 417221, 419656, 411600], [419669, 417234, 354857, 411613, 352335, 418049], [419671, 417236, 354859, 411616, 352337, 418051, 438350], [419665, 417230, 411610, 354853, 352331, 418045, 355652, 438344], [419646, 417211, 411591, 354833, 418026, 438325, 353999, 358045, 437481]]",[8],Challenge2009TestSetA_101a,4 GB,SCAMPI (4 GB),5.836327611794938,3.727014025494938
454,440001,2048,SCAMPI (4 GB),154.5672492981,33.082335503,107.771301275,4564.69921875,"[32.2209170673, 32.2209170673, 32.2209170673, 69.5788289085, 102.1885364366, 146.8924338311, 174.407278039, 223.6846587393, 233.1129695646, 383.0224837634]",3.2570705975,"[None, None, [352985, 416197], [415940, 352727, 437055], [417416, 351298, 422788, 427668], [351245, 422733, 354564, 427609, 417360], [417241, 427088, 351124, 424678, 418863, 422618], [418879, 427104, 356872, 425103, 422632, 417665, 354466], [417241, 427088, 351124, 424678, 418863, 422618, 356856, 431963], [432025, 423085, 416893, 351185, 424330, 356912, 421861, 427152, 418927]]",[8],Challenge2009TestSetA_101a,4 GB,SCAMPI (4 GB),19.570960215671587,16.313889618171586
455,440001,4096,SCAMPI (4 GB),157.2285215855,31.13230187,111.729484342,4624.35546875,"[201.6495848566, 201.6495848566, 201.6495848566, 487.4176300479, 848.8252291895, 1377.0896048353, 1954.3226563792, 2317.0252102019, 3329.0444985787, 3521.652218237]",4.2012347782,"[None, None, [353703, 424339], [424107, 353878, 416676], [420319, 352567, 430491, 415761], [344210, 346435, 188704, 179279, 206844], [419901, 430484, 415350, 435618, 351321, 422386], [346754, 179587, 344167, 174789, 140906, 12545, 191658], [192693, 172174, 275354, 128306, 342644, 185638, 347423, 175822], [179569, 344517, 346736, 134152, 131966, 206020, 173285, 193061, 363113]]",[7],Challenge2009TestSetA_101a,4 GB,SCAMPI (4 GB),59.34351032958027,55.142275551380266
456,1439997,512,SCAMPI (1 GB),28.6601727009,7.637353539,17.295962209,9968.2578125,"[0.3136491332, 0.3136491332, 0.3136491332, 1.0087573543, 1.7660262212, 2.6929196416, 3.4074067778, 5.2768611169, 6.9462728212, 7.8933978696]",0.42920164310000003,"[None, None, [779915, 812269], [778804, 780064, 775430], [775440, 780076, 778813, 3230], [775440, 780076, 778813, 3230, 531167], [691284, 775382, 531109, 780010, 778761, 3168], [775379, 778755, 691281, 531099, 779997, 686409, 802366], [780072, 778816, 531167, 775432, 3217, 1180123, 314212, 215204], [780039, 3193, 778790, 531128, 215150, 775421, 1180080, 314185, 565041]]",[6],EOG_one_hour_400_Hz,1 GB,SCAMPI (1 GB),2.8095191527377064,2.3803175096377065
457,1439997,1024,SCAMPI (1 GB),28.419914484,5.572622878,18.935860545,9968.2578125,"[10.441903839, 10.441903839, 10.441903839, 20.1521408304, 36.8464392544, 55.9432432329, 72.7773390129, 113.8549940148, 137.381045495, 188.7585738212]",0.6549264292,"[None, None, [239118, 1324514], [1180079, 780013, 775389], [722295, 801481, 464937, 775715], [464949, 722311, 801483, 1180448, 775764], [1180494, 722332, 809441, 806297, 11003, 953429], [239155, 273184, 675324, 974533, 1280840, 348244, 860531], [223094, 348232, 310488, 497335, 675327, 672992, 286406, 1179890], [531003, 806819, 612705, 1295430, 286495, 812181, 346694, 1057381, 532372]]","[6, 8]",EOG_one_hour_400_Hz,1 GB,SCAMPI (1 GB),13.738943693792475,13.084017264592475
458,1439997,2048,SCAMPI (1 GB),57.8020205498,5.398651377,48.20936455,9968.2578125,"[74.6421974366, 74.6421974366, 74.6421974366, 143.6710924541, 267.9077629951, 614.1636797915, 966.4244645875, 1042.0572940681, 1336.6952350088, 1440.0518783175]",0.9019045194,"[None, None, [507203, 1263636], [1322698, 237326, 608323], [1324570, 239204, 497383, 223145], [183363, 497180, 917135, 1119935, 222967], [334354, 579870, 563081, 271400, 368672, 611019], [671989, 985144, 832661, 1344869, 721785, 468080, 464406], [536332, 1067586, 161273, 309591, 767960, 1015597, 832818, 1069719], [832820, 953004, 309592, 1069720, 1015598, 616364, 191582, 697079, 767962]]","[4, 7]",EOG_one_hour_400_Hz,1 GB,SCAMPI (1 GB),37.948015472716094,37.046110953316095
459,1439997,4096,SCAMPI (1 GB),67.3343102932,5.17730502,58.219145334,9968.2578125,"[326.5675993367, 326.5675993367, 326.5675993367, 554.3884456714, 1121.3501510306, 2931.2950005672, 3090.7918358581, 4340.5144970664, 5195.2872524952, 6047.4668421141]",1.4380314356,"[None, None, [236996, 1322369], [1322984, 237608, 221607], [1117448, 180856, 1321866, 607483], [496409, 268037, 611737, 1119127, 78409], [496409, 268037, 611737, 1119127, 78409, 720856], [960091, 638931, 468265, 1236674, 1188412, 621081, 832909], [960091, 638931, 468265, 464691, 1236674, 1188412, 621081, 832909], [1259629, 668577, 613953, 675526, 757929, 856068, 997445, 1041462, 862375]]","[4, 6]",EOG_one_hour_400_Hz,1 GB,SCAMPI (1 GB),77.76546047001908,76.32742903441908
460,7583000,512,SCAMPI (2 GB),50.8088479042,29.244771342,15.354764374,4598.46484375,"[1.6793944965, 1.6793944965, 1.6793944965, 1.9581173713, 2.7370468362, 5.8752644279, 7.9392003415, 8.8565676793, 16.9872216109, 19.6379775348]",1.7239598824,"[None, None, [5801858, 5882495], [5909349, 5563046, 5935973], [5882496, 5801859, 5771477, 5862529], [5563042, 5909345, 5935969, 5706433, 5539240], [5909343, 5563040, 5935967, 5539238, 5706431, 5647795], [5706434, 5563043, 5539241, 5935970, 6152591, 5909346, 5737681], [5770965, 5862017, 5839277, 5994940, 5801346, 5542597, 5563037, 5554891], [5770965, 5862017, 5839277, 5994940, 5801346, 5542597, 5563037, 5554891, 5684613]]","[4, 7]",Lab_K_060314,2 GB,SCAMPI (2 GB),4.431475773915502,2.707515891515502
461,7583000,1024,SCAMPI (2 GB),49.7352364063,29.024639596,14.817996471,4598.46484375,"[4.9251685145, 4.9251685145, 4.9251685145, 5.9022795386, 9.7575458047, 17.5921902081, 24.923504689, 38.2187528969, 51.4285866525, 94.8869763779]",2.5690716633,"[None, None, [5562535, 5908838], [5908837, 5562534, 5935461], [5838771, 5994434, 5770459, 5861511], [6152079, 5935458, 5562531, 5705922, 5737169], [5647283, 5705919, 5562528, 5908831, 5935455, 6152076], [7098969, 6835907, 6799901, 7338053, 6696051, 6964010, 7111315], [6964036, 6998227, 7098991, 6835928, 6799920, 7338074, 7111342, 6696083], [7338031, 7098948, 6696027, 6963990, 7111293, 6835874, 6799868, 6998185, 2825723]]","[3, 8]",Lab_K_060314,2 GB,SCAMPI (2 GB),9.74099462980552,7.17192296650552
462,7583000,2048,SCAMPI (2 GB),52.9930877686,29.191031514,17.300390122,4598.46484375,"[15.4698666499, 15.4698666499, 15.4698666499, 19.2139425971, 35.5316516116, 52.3681767473, 62.6890039718, 66.7264292106, 89.1663692001, 130.1832891957]",3.3778882732,"[None, None, [5561511, 5907814], [5561510, 5907813, 5934437], [5993409, 5837746, 5769434, 5860486], [7337726, 6835587, 6799578, 7098645, 6963689], [6799537, 6835550, 6963653, 7098602, 6695689, 7337693], [6799561, 6835576, 6963678, 7098630, 6695716, 7337719, 6997866], [6835355, 6963465, 6799352, 7098411, 6695498, 7337498, 6997646, 7110764], [6835512, 6799499, 6963625, 7098575, 7337653, 6997813, 6695663, 7110929, 3019940]]","[3, 7]",Lab_K_060314,2 GB,SCAMPI (2 GB),11.409789182789488,8.031900909589488
463,7583000,4096,SCAMPI (2 GB),49.5080628395,19.566625664,22.603245229,4598.46484375,"[63.3244244629, 63.3244244629, 63.3244244629, 89.8514647689, 92.5306967517, 96.9198524466, 102.6017203129, 140.8927747356, 157.7012931024, 269.4600046158]",3.9976249838,"[None, None, [6962758, 6996949], [6996751, 6962565, 7097517], [6996441, 6962251, 7097208, 6834141], [7097206, 6962256, 6834142, 6798141, 6996440], [6798165, 6834176, 7097235, 6962286, 6996472, 6694322], [7337438, 7098349, 6963408, 6997581, 7110700, 6835291, 6799273], [6963185, 6997375, 7098144, 6799070, 6835077, 6695227, 7337225, 7110491], [6798454, 7097519, 6834468, 6996772, 6962584, 7109885, 6694597, 7336617, 3018897]]",[8],Lab_K_060314,2 GB,SCAMPI (2 GB),16.41523696496033,12.417611981160329
464,2102701,512,SCAMPI (0.5 GB),3.1843013763,2.588688256,0.375991181,4598.2578125,"[8.00025e-05, 8.00025e-05, 8.00025e-05, 0.0001460594, 0.0002357628, 0.0002894838, 0.0003971316, 0.00042224490000000004, 0.000469712, 0.0004977045]",0.0074098734,"[None, None, [995371, 1508491], [265281, 1103241, 969321], [265271, 969311, 616571, 1103231], [265175, 616475, 530075, 924515, 177395], [704295, 361695, 969255, 177435, 265215, 1103175], [704255, 361655, 969215, 177395, 265175, 1103135, 530075], [969273, 265233, 177453, 704313, 616533, 361713, 1103193, 1797213], [265173, 616473, 530073, 924513, 177393, 969213, 1103133, 704253, 361653]]",[2],SpainishEnergyDataset,0.5 GB,SCAMPI (0.5 GB),0.022309291786159417,0.014899418386159418
465,2102701,1024,SCAMPI (0.5 GB),4.4702756405,3.6343570290000002,0.564345968,4598.2578125,"[0.0005823949000000001, 0.0005823949000000001, 0.0005823949000000001, 0.0008515593, 0.0015124638, 0.0017728659, 0.0021371129, 0.0024588435000000002, 0.0024797545, 0.0028665967]",0.0473120422,"[None, None, [264906, 968946], [703987, 264907, 968947], [184390, 264970, 924310, 969010], [616239, 968979, 264939, 177159, 704019], [881047, 264907, 177127, 1012147, 703987, 968947], [177159, 1012179, 881079, 264939, 616239, 704019, 968979], [184400, 264980, 924320, 969020, 616280, 177200, 881120, 704060], [177200, 1012220, 264980, 881120, 616280, 704060, 184400, 969020, 924320]]",[8],SpainishEnergyDataset,0.5 GB,SCAMPI (0.5 GB),0.053540607953216225,0.006228565753216224
466,2102701,2048,SCAMPI (0.5 GB),8.5384805202,5.34384586,2.677757367,4598.2578125,"[0.0027693347000000003, 0.0027693347000000003, 0.0027693347000000003, 0.0053196071, 0.0061532643, 0.0101170203, 0.010952132600000001, 0.013592799000000001, 0.014770766400000001, 0.0172921306]",0.1295637178,"[None, None, [573864, 791244], [615570, 791190, 835770], [573834, 791214, 835794, 615594], [923427, 968127, 1011327, 264087, 528987], [923400, 968100, 703140, 1011300, 264060, 528960], [264085, 528985, 968125, 923425, 1011325, 747805, 703165], [264085, 528985, 968125, 923425, 1011325, 747805, 703165, 1663645], [747815, 1011335, 528995, 264095, 923435, 703175, 176315, 968135, 835595]]","[4, 8]",SpainishEnergyDataset,0.5 GB,SCAMPI (0.5 GB),0.13149954600682087,0.0019358282068208665
467,2102701,4096,SCAMPI (0.5 GB),11.59395504,4.960048194,5.082099952,4598.2578125,"[0.022275671400000002, 0.022275671400000002, 0.022275671400000002, 0.0313014935, 0.0505489526, 0.056418541600000004, 0.0595179018, 0.0734622035, 0.090952668, 0.11451333080000001]",0.317418549,"[None, None, [789727, 834307], [789728, 834308, 701888], [701887, 789727, 834307, 746527], [1010048, 701888, 789728, 966848, 834308], [789602, 834182, 701762, 1009922, 746402, 966722], [966849, 701889, 834309, 922149, 789729, 1010049, 746529], [789730, 834310, 701890, 614110, 1010050, 746530, 966850, 658690], [746530, 701890, 614110, 789730, 834310, 966850, 658690, 1010050, 922150]]",[6],SpainishEnergyDataset,0.5 GB,SCAMPI (0.5 GB),0.3383981838012728,0.020979634801272795
468,7583000,512,SCAMPI (8 GB),114.46062994,32.462562016,57.989170017,9384.671875,"[2.7440502407, 2.7440502407, 2.7440502407, 3.4106006361, 5.1462304277, 6.346730065, 6.8566515985, 7.6754968439, 10.4281241652, 10.9034213083]",1.9692038874,"[None, None, [6627436, 6805494], [7066566, 6627443, 6805494], [6805495, 6627436, 7066562, 6810548], [3157573, 2740770, 2714764, 6868996, 2814514], [6868985, 2814513, 2740769, 2714755, 3157572, 3158519], [2707729, 2714746, 2740765, 3157573, 3158517, 6868960, 2814496], [2590950, 2674533, 3152988, 2780431, 2951813, 2669879, 2791973, 3152326], [2674536, 3152994, 2780429, 2951811, 2669881, 2791969, 3152326, 3156437, 2590954]]","[3, 7]",Lab_FD_061014,8 GB,SCAMPI (8 GB),3.302032905393282,1.3328290179932822
469,7583000,1024,SCAMPI (8 GB),116.5212469101,35.926149784,57.347793217,9383.3671875,"[8.5013444551, 8.5013444551, 8.5013444551, 11.2395895075, 11.9882139851, 13.6546975839, 15.6925476952, 18.8171233196, 21.0918586334, 23.6221863366]",2.635594921,"[None, None, [2740764, 3158509], [2707729, 2740763, 2714743], [2707714, 2714738, 2740759, 3158492], [2814495, 2714746, 2740764, 2707719, 3158498], [2798732, 2714763, 2740792, 3158524, 2707760, 2814498], [2798737, 2714773, 2740797, 2707768, 2814503, 3158537, 2674631], [6868942, 2740796, 3158568, 2798742, 2714772, 2814534, 2674629, 2707789], [2798734, 2714766, 2740791, 2707765, 2814500, 3158505, 2674648, 6868934, 2558367]]",[4],Lab_FD_061014,8 GB,SCAMPI (8 GB),4.860266076728721,2.2246711557287213
470,7583000,2048,SCAMPI (8 GB),131.6348969936,36.443316933,69.726779092,9412.4140625,"[17.3289782368, 17.3289782368, 17.3289782368, 26.1112119621, 29.48156026, 32.8277021206, 35.335755743200004, 39.0671688477, 43.3489554838, 47.8038296616]",3.0973203234,"[None, None, [2814652, 7147733], [2814980, 2817553, 2792034], [2740902, 2716444, 2791997, 2814903], [2716434, 2740899, 2791991, 2814940, 7147944], [2740941, 2716449, 2792020, 2814897, 7148023, 2817532], [2815021, 2817559, 2792085, 7148102, 2716512, 2741020, 2778239], [2758834, 2792045, 2716515, 2815024, 2740974, 2778183, 2817583, 7148046], [2716721, 6803001, 2792180, 2741084, 2815240, 2818171, 7148451, 2778050, 2717789]]",[2],Lab_FD_061014,8 GB,SCAMPI (8 GB),6.914031361051236,3.8167110376512356
471,7583000,4096,SCAMPI (8 GB),145.9074614048,36.600283048,81.536898232,9411.24609375,"[29.6936424467, 29.6936424467, 29.6936424467, 55.6304713671, 72.0108588835, 88.6989215868, 102.1103631725, 114.20776121, 126.4440529964, 128.8879130114]",4.7133770258,"[None, None, [2791974, 2817513], [2758915, 2817956, 2792858], [2791958, 2817509, 2665404, 2758753], [2965291, 2817515, 2791970, 2758731, 2665396], [2965231, 2791971, 2817509, 2758726, 2976228, 2665391], [2965339, 2817543, 2791998, 2665393, 2758757, 2976321, 2806019], [2965274, 2817508, 2791968, 2758739, 2665392, 2976261, 2772382, 2806028], [2772384, 2976028, 2817512, 2758738, 2670061, 2965266, 2665390, 2806026, 2791971]]",[2],Lab_FD_061014,8 GB,SCAMPI (8 GB),11.352881264745086,6.6395042389450865
472,8595817,512,SCAMPI (0.5 GB),7.0746116638,6.115652554,0.213519854,4598.3203125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,"[None, None, [59446, 928198], [59446, 928198, 410800], [59446, 928198, 410800, 536886], [59446, 928198, 410800, 536886, 596919], [59446, 928198, 410800, 536886, 596919, 663201], [59446, 928198, 410800, 536886, 596919, 663201, 693981], [59446, 928198, 410800, 536886, 596919, 663201, 693981, 696309], [59446, 928198, 410800, 536886, 596919, 663201, 693981, 696309, 725120]]",[2],Bird12-Week3_2018_1_10,0.5 GB,SCAMPI (0.5 GB),0.0,0.0
473,8595817,1024,SCAMPI (0.5 GB),32.2101240158,22.427239209,6.982601956,4598.3203125,"[0.0, 0.0, 0.0, 0.0, 0.0, 23.6089780241, 29.9535720136, 34.2112481873, 50.1112929372, 62.4669911479]",1.1204891366,"[None, None, [536910, 586882], [536910, 586882, 696418], [537005, 586977, 696513, 7458145], [578245, 398792, 947131, 1249018, 2281929], [1248999, 398780, 1292785, 947117, 2281915, 578214], [398781, 578229, 947121, 1248999, 2281919, 8456197, 1292791], [399049, 392543, 578498, 1293062, 565999, 971308, 1249271, 8456462], [398782, 578234, 947121, 1248999, 2281919, 8456197, 1292792, 5547619, 1236606]]",[7],Bird12-Week3_2018_1_10,0.5 GB,SCAMPI (0.5 GB),7.90360621159101,6.783117074991011
474,8595817,2048,SCAMPI (0.5 GB),32.0446412563,19.081392424,10.113136078,4598.3203125,"[32.1477580601, 32.1477580601, 32.1477580601, 52.4945468007, 107.3850875072, 158.8762777883, 173.7149999571, 188.8614536111, 228.5443038022, 247.9540989476]",1.6007402605,"[None, None, [398779, 1292795], [7301481, 7132583, 1932437], [578362, 398909, 971170, 1292931], [2201400, 194142, 700117, 232524, 1884633], [398792, 1292797, 578239, 2281928, 1989230, 1780225], [398792, 1292797, 578239, 2281928, 1989230, 1780225, 1410939], [8532782, 544384, 926608, 2454524, 8447325, 1427581, 1882761, 2371579], [578298, 398846, 1292857, 971135, 377732, 1989305, 2282010, 367897, 1780320]]","[3, 7]",Bird12-Week3_2018_1_10,0.5 GB,SCAMPI (0.5 GB),15.746558320712497,14.145818060212497
475,8595817,4096,SCAMPI (0.5 GB),36.678122282,19.018469945,14.603843458,4598.3203125,"[128.7091288008, 128.7091288008, 128.7091288008, 215.4499386925, 259.9475865378, 277.6497218831, 335.9406662195, 356.5677491855, 456.9634708796, 522.6083527775]",2.3320697639,"[None, None, [231480, 699117], [699253, 231683, 925463], [2199486, 230661, 698412, 192396], [192440, 698540, 629600, 2199470, 230662], [192515, 698554, 629699, 230715, 2199484, 878328], [192466, 698496, 629656, 2199546, 230762, 878401, 1881521], [1040676, 925739, 231880, 699502, 8494342, 630275, 8486587, 1883873], [699221, 231552, 925475, 1040437, 629986, 8494101, 1883713, 878807, 1102416]]",[7],Bird12-Week3_2018_1_10,0.5 GB,SCAMPI (0.5 GB),22.860628879746507,20.528559115846505
476,180000,512,SCAMPI (0.5 GB),32.3585193157,7.502373334,22.702803913,795.21875,"[16.9484954762, 16.9484954762, 16.9484954762, 24.2592714294, 39.1477661071, 66.4437095133, 85.3892018072, 125.6243806865, 161.5305296674, 266.5260843125]",1.9459392579,"[None, None, [145579, 160801], [62996, 83661, 974], [107032, 917, 62941, 83602], [29499, 139620, 165173, 75877, 22544], [29499, 139620, 165173, 75877, 22544, 27499], [160434, 33273, 155718, 139658, 14968, 22587, 165213], [165171, 139619, 29496, 27498, 22540, 34680, 166239, 97083], [165088, 115469, 26248, 166158, 33142, 95430, 9440, 14837, 65885]]","[3, 8]",EOG_one_hour_50_Hz,0.5 GB,SCAMPI (0.5 GB),16.32562661316557,14.37968735526557
477,180000,1024,SCAMPI (0.5 GB),33.4859547615,7.294493618,23.929477508,804.21875,"[74.5527298006, 74.5527298006, 74.5527298006, 139.5491555227, 300.859324756, 392.1997045793, 549.0801057705, 637.1790636254, 1081.0567301794, 1141.4062214599]",2.8966354926,"[None, None, [62537, 83202], [62613, 83281, 595], [167736, 157498, 94797, 62954], [139222, 29101, 26069, 155279, 32827], [62497, 83165, 103247, 94343, 468, 36698], [65479, 94267, 21252, 30507, 74668, 83092, 25829], [9020, 144654, 28997, 65455, 83221, 40241, 43620, 25978], [9020, 144654, 28997, 65455, 83221, 40241, 43620, 25978, 100630]]","[3, 7]",EOG_one_hour_50_Hz,0.5 GB,SCAMPI (0.5 GB),33.78470395696698,30.888068464366977
478,180000,2048,SCAMPI (0.5 GB),34.2820694447,7.711786071,24.249119762,816.21875,"[375.7213720131, 375.7213720131, 375.7213720131, 578.0453248639, 1148.8969083179, 1625.3716939465, 2280.9917899636, 2280.9917899636, 2280.9917899636, 2584.8092085578]",4.1255871963,"[None, None, [157794, 168025], [82103, 68708, 24838], [64446, 24943, 31706, 143630], [20423, 28172, 143845, 93441, 156138], [134718, 156784, 84563, 21875, 167020, 8851], [134718, 156784, 84563, 21875, 167020, 8851, 61094], [134718, 156784, 84563, 21875, 167020, 8851, 61094, 25796], [134718, 156784, 84563, 21875, 167020, 8851, 61094, 25796, 150044]]","[3, 8]",EOG_one_hour_50_Hz,0.5 GB,SCAMPI (0.5 GB),50.84101895672234,46.715431760422334
